Unnamed: 0,csa_code_origin,csa_code_dest,CarrID,yearq,Segid,seg_entry_tplus1,Dist,Dist_sq,pop_origin,pop_dest,ln2002pssgrdens,seg_entry_t,nonstop_comps,orig_share,dest_share,any_origin,any_dest,scheduled_flights,fstseats,busseats,ecoseats,scheduled_aircraft_max_take_off_weight,scheduled_aircraft_hold_volume,scheduled_aircraft_range_stat_miles,capacity_t,capacity_tplus1
11660,20,42,8,15,972,1,1.10041253,1.210907735,4484542,1265707,11.60540437,0,2,0.180716495,0.070940549,1,1,0,0,0,0,0,0,0,0,2
11669,20,43,5,15,973,0,1.960067645,3.841865175,4484542,2123960,11.2855103,1,2,0.016048291,0.058752236,1,1,4,16,0,132,76.75,36,3618.75,4,0
11672,20,43,8,15,973,0,1.960067645,3.841865175,4484542,2123960,11.2855103,1,2,0.180716495,0.196158818,1,1,2,16,0,132,77,39,3418,2,0
11816,20,55,8,15,985,0,1.493660151,2.231020648,4484542,1072748,7.535296702,1,4,0.180716495,0.244952631,1,1,0,0,0,0,0,0,0,0,0
11833,20,57,1,15,987,1,0.461555832,0.213033786,4484542,2791682,12.78499794,0,4,0.032329573,0.305553551,1,1,0,0,0,0,0,0,0,0,0
11880,20,60,12,15,990,0,1.682247174,2.829955554,4484542,975476,4.356708827,1,0,0.039992949,0.333081631,1,1,0,0,0,0,0,0,0,0,0
11965,21,29,1,15,998,1,0.583197932,0.340119828,720756,1778129,11.13596035,0,3,0.193989921,0.052802876,1,1,0,0,0,0,0,0,0,0,0
11970,21,29,6,15,998,0,0.583197932,0.340119828,720756,1778129,11.13596035,1,3,0.051648647,0.179668487,1,1,0,0,0,0,0,0,0,0,0
11977,21,30,1,15,999,0,0.836472093,0.699685562,720756,1984954,6.582025139,1,0,0.193989921,0.099076085,1,1,0,0,0,0,0,0,0,0,0
12012,21,32,12,15,1001,1,1.24598019,1.552466634,720756,9398855,11.08198869,0,3,0.546394038,0.195373283,1,1,0,0,0,0,0,0,0,0,0
12020,21,33,8,15,1002,1,0.971319817,0.943462186,720756,1280666,4.663439094,0,0,0.119240181,0.374192094,1,1,0,0,0,0,0,0,0,0,0
12061,21,37,1,15,1006,1,1.009986831,1.020073398,720756,4162783,9.505320747,0,3,0.193989921,0.102074936,1,1,0,0,0,0,0,0,0,0,0
12068,21,37,8,15,1006,1,1.009986831,1.020073398,720756,4162783,9.505320747,0,3,0.119240181,0.100002547,1,1,0,0,0,0,0,0,0,0,0
12072,21,37,12,15,1006,0,1.009986831,1.020073398,720756,4162783,9.505320747,1,3,0.546394038,0.276723395,1,1,0,0,0,0,0,0,0,0,0
12092,21,39,8,15,1008,0,0.5642292,0.31835459,720756,1174737,7.768956045,1,0,0.119240181,0.404070303,1,1,0,0,0,0,0,0,0,0,0
12140,21,43,8,15,1012,1,1.288903957,1.661273411,720756,2123960,2.63905733,0,0,0.119240181,0.196158818,1,1,0,0,0,0,0,0,0,0,0
12144,21,43,12,15,1012,1,1.288903957,1.661273411,720756,2123960,2.63905733,0,0,0.546394038,0.205628951,1,1,0,0,0,0,0,0,0,0,0
12200,21,48,8,15,1017,1,0.919396505,0.845289933,720756,402383,7.19518732,0,1,0.119240181,0.133252443,1,1,0,0,0,0,0,0,0,0,0
12220,21,50,4,15,1019,0,0.630613279,0.397673108,720756,2947222,10.21804279,1,1,0.042369413,0.057274396,1,1,0,0,0,0,0,0,0,0,0
12260,21,53,8,15,1022,1,1.368139123,1.87180466,720756,3259945,6.858565035,0,0,0.119240181,0.094996329,1,1,0,0,0,0,0,0,0,0,0
12332,21,59,8,15,1028,1,0.673751424,0.453940981,720756,892635,7.436027816,0,1,0.119240181,0.428524982,1,1,0,0,0,0,0,0,0,0,0
12344,21,60,8,15,1029,1,0.266598474,0.071074746,720756,975476,5.003946306,0,0,0.119240181,0.293031735,1,1,0,0,0,0,0,0,0,0,0
12359,22,23,11,15,1030,0,1.094962116,1.198942035,18825633,4201036,14.78747249,1,8,0.038998523,0.078525192,1,1,2,12,0,108,76,27,4221,2,0
12362,22,24,2,15,1031,0,2.179717254,4.751167308,18825633,447211,5.609471795,1,0,0.002630005,0.134053389,1,1,0,0,0,0,0,0,0,0,0
12368,22,24,8,15,1031,1,2.179717254,4.751167308,18825633,447211,5.609471795,0,0,0.193540308,0.336865552,1,1,0,0,0,0,0,0,0,0,0
12385,22,26,1,15,1033,0,1.411458993,1.99221649,18825633,5484883,13.43843464,1,7,0.156834892,0.027511681,1,1,0,0,0,0,0,0,0,0,0
12389,22,26,5,15,1033,1,1.411458993,1.99221649,18825633,5484883,13.43843464,0,7,0.130524443,0.013946756,1,1,0,0,0,0,0,0,0,0,0
12406,22,27,10,15,1034,1,0.651900135,0.424973787,18825633,1671898,11.54552817,0,5,0.057158337,0.012885999,1,1,0,0,0,0,0,0,0,0,0
12418,22,28,10,15,1035,1,0.831179041,0.690858599,18825633,1279132,11.7235996,0,7,0.057158337,0.000178113,1,1,0,0,0,0,0,0,0,0,0
12430,22,29,10,15,1036,1,2.233578347,4.988872231,18825633,1778129,13.49588502,0,8,0.057158337,0.081724272,1,1,0,0,0,0,0,0,0,0,0
12433,22,30,1,15,1037,1,1.099625249,1.209175688,18825633,1984954,11.89836472,0,5,0.156834892,0.099076085,1,1,0,0,0,0,0,0,0,0,0
12442,22,30,10,15,1037,0,1.099625249,1.209175688,18825633,1984954,11.89836472,1,5,0.057158337,0.068011803,1,1,0,0,0,0,0,0,0,0,0
12469,22,33,1,15,1040,0,0.957189618,0.916211965,18825633,1280666,12.11512991,1,4,0.156834892,0.021001857,1,1,0,0,0,0,0,0,0,0,0
12481,22,34,1,15,1041,0,0.731476707,0.535058172,18825633,1540301,11.88661091,1,3,0.156834892,0.002100293,1,1,0,0,0,0,0,0,0,0,0
12485,22,34,5,15,1041,0,0.731476707,0.535058172,18825633,1540301,11.88661091,1,3,0.130524443,0.006668403,1,1,0,0,0,0,0,0,0,0,0
12493,22,35,1,15,1042,1,1.024852434,1.050322511,18825633,3167666,13.09483184,0,5,0.156834892,0.034583261,1,1,0,0,0,0,0,0,0,0,0
12541,22,39,1,15,1046,0,1.333149978,1.777288864,18825633,1174737,8.19836439,1,2,0.156834892,0.159979038,1,1,0,0,0,0,0,0,0,0,0
12557,22,40,5,15,1047,1,1.140615343,1.301003361,18825633,820051,9.582662261,0,3,0.130524443,0.000315819,1,1,0,0,0,0,0,0,0,0,0
12601,22,44,1,15,1051,1,0.090916302,0.008265774,18825633,5880912,10.81106039,0,4,0.156834892,0.060075516,1,1,0,0,0,0,0,0,0,0,0
12604,22,44,4,15,1051,0,0.090916302,0.008265774,18825633,5880912,10.81106039,1,4,0.202502157,0.020937007,1,1,0,0,0,0,0,0,0,0,0
12622,22,45,10,15,1052,0,2.140182064,4.580379266,18825633,4046571,13.00154173,1,8,0.057158337,0.043526003,1,1,0,0,0,0,0,0,0,0,0
12685,22,51,1,15,1058,1,1.579568352,2.495036179,18825633,1932720,10.3273818,0,4,0.156834892,0.19430921,1,1,0,0,0,0,0,0,0,0,0
12718,22,53,10,15,1060,0,2.402471554,5.771869566,18825633,3259945,12.70994012,1,10,0.057158337,0.10595231,1,1,0,0,0,0,0,0,0,0,0
12728,22,54,8,15,1061,1,1.61283386,2.60123306,18825633,,13.65029152,0,6,0.193540308,0.051771032,1,1,0,0,0,0,0,0,0,0,0
12761,22,57,5,15,1064,1,0.880815343,0.775835669,18825633,2791682,13.10782825,0,5,0.130524443,0.026274917,1,1,0,0,0,0,0,0,0,0,0
12793,22,60,1,15,1067,0,2.122744263,4.506043207,18825633,975476,7.198931241,1,2,0.156834892,0.227356165,1,1,0,0,0,0,0,0,0,0,0
12798,22,60,6,15,1067,1,2.122744263,4.506043207,18825633,975476,7.198931241,0,2,0.014591811,0.017651157,1,1,0,0,0,0,0,0,0,0,0
12850,23,27,10,15,1071,1,1.022053914,1.044594204,4201036,1671898,10.99837625,0,5,0.030685245,0.012885999,1,1,0,0,0,0,0,0,0,0,0
12852,23,27,12,15,1071,1,1.022053914,1.044594204,4201036,1671898,10.99837625,0,5,0.077668318,0.137295662,1,1,0,0,0,0,0,0,0,0,0
12863,23,28,11,15,1072,1,0.33490438,0.112160944,4201036,1279132,12.10942958,0,3,0.077463933,0.156220451,1,1,0,0,0,0,0,0,0,0,0
12881,23,30,5,15,1074,1,1.253147178,1.570377851,4201036,1984954,9.912695033,0,3,0.121619629,0.053190716,1,1,0,0,0,0,0,0,0,0,0
12899,23,31,11,15,1075,0,0.199468254,0.039787585,4201036,1999994,13.09387542,1,7,0.077463933,0.080456576,1,1,2,0,0,72,36,0,2100,2,0
12904,23,32,4,15,1076,0,1.188244498,1.411924988,4201036,9398855,13.87507674,1,5,0.061745241,0.017411564,1,1,0,0,0,0,0,0,0,0,0
12929,23,34,5,15,1078,0,1.260130639,1.587929227,4201036,1540301,9.139810606,1,2,0.121619629,0.006668403,1,1,0,0,0,0,0,0,0,0,0
12946,23,35,10,15,1079,0,1.505657127,2.267003385,4201036,3167666,11.84418413,1,4,0.030685245,0.041996332,1,1,0,0,0,0,0,0,0,0,0
12985,23,39,1,15,1083,0,1.222052144,1.493411443,4201036,1174737,0,1,0,0.401999022,0.159979038,1,1,0,0,0,0,0,0,0,0,0
13013,23,41,5,15,1085,0,0.80271999,0.644359382,4201036,1672386,6.766191715,1,2,0.121619629,0.116659151,1,1,0,0,0,0,0,0,0,0,0
13024,23,42,4,15,1086,0,0.060275901,0.003633184,4201036,1265707,2.708050201,1,0,0.061745241,0.124058049,1,1,0,0,0,0,0,0,0,0,0
13032,23,42,12,15,1086,1,0.060275901,0.003633184,4201036,1265707,2.708050201,0,0,0.077668318,0.108850816,1,1,0,0,0,0,0,0,0,0,0
13048,23,44,4,15,1088,0,1.014468752,1.029146849,4201036,5880912,13.23810166,1,6,0.061745241,0.020937007,1,1,0,0,0,0,0,0,0,0,0
13057,23,45,1,15,1089,0,1.97008917,3.881251336,4201036,4046571,11.32570392,1,7,0.401999022,0.034270858,1,1,0,0,0,0,0,0,0,0,0
13061,23,45,5,15,1089,0,1.97008917,3.881251336,4201036,4046571,11.32570392,1,7,0.121619629,0.028837312,1,1,0,0,0,0,0,0,0,0,0
13073,23,46,5,15,1090,0,1.014870844,1.02996283,4201036,2361482,12.47990551,1,6,0.121619629,0.044275427,1,1,0,0,0,0,0,0,0,0,0
13091,23,47,11,15,1091,1,0.70043252,0.490605715,4201036,998979,12.0151724,0,3,0.077463933,0.080618458,1,1,0,0,0,0,0,0,0,0,0
13108,23,49,4,15,1093,1,0.111747429,0.012487488,4201036,565956,11.06798121,0,1,0.061745241,0.086993145,1,1,0,0,0,0,0,0,0,0,0
13116,23,49,12,15,1093,0,0.111747429,0.012487488,4201036,565956,11.06798121,1,1,0.077668318,0.110669804,1,1,0,0,0,0,0,0,0,0,0
13132,23,51,4,15,1095,1,1.141470406,1.302954687,4201036,1932720,6.423246964,0,1,0.061745241,0.121743842,1,1,0,0,0,0,0,0,0,0,0
13147,23,52,7,15,1096,0,0.913774393,0.834983641,4201036,1222544,6.37502482,1,4,0.025028119,0.056113779,1,1,0,0,0,0,0,0,0,0,0
13150,23,52,10,15,1096,1,0.913774393,0.834983641,4201036,1222544,6.37502482,0,4,0.030685245,0,1,0,0,0,0,0,0,0,0,0,0
13175,23,54,11,15,1098,0,1.041789674,1.085325725,4201036,,13.26842716,1,2,0.077463933,0.075379028,1,1,0,0,0,0,0,0,0,0,0
13217,23,58,5,15,1102,0,0.203302825,0.041332039,4201036,2684639,12.85671934,1,5,0.121619629,0.158099337,1,1,0,0,0,0,0,0,0,0,0
13218,23,58,6,15,1102,1,0.203302825,0.041332039,4201036,2684639,12.85671934,0,5,0.006398715,0.019979667,1,1,0,0,0,0,0,0,0,0,0
13223,23,58,11,15,1102,1,0.203302825,0.041332039,4201036,2684639,12.85671934,0,5,0.077463933,0.098748419,1,1,0,0,0,0,0,0,0,0,0
13242,23,60,6,15,1104,0,1.897338522,3.599893466,4201036,975476,7.209340257,1,1,0.006398715,0.017651157,1,1,0,0,0,0,0,0,0,0,0
13279,24,27,7,15,1107,0,1.642348439,2.697308394,447211,1671898,5.613128106,1,0,0.074241301,0.192930064,1,1,0,0,0,0,0,0,0,0,0
13307,24,29,11,15,1109,0,0.807568302,0.652166563,447211,1778129,7.785720897,1,4,0.000312179,0.037450208,1,1,2,0,0,50,23,14,2307,2,0
13474,24,43,10,15,1123,0,0.278591742,0.077613359,447211,2123960,12.01209947,1,2,0.072363634,0.150188938,1,1,0,0,0,0,0,0,0,0,0
13595,24,53,11,15,1133,0,0.222926342,0.049696154,447211,3259945,13.01816663,1,5,0.000312179,0.019499871,1,1,0,0,0,0,0,0,0,0,0
13687,25,26,7,15,1141,0,3.898921671,15.2015902,903467,5484883,11.85960967,1,1,0.074808658,0.014815712,1,1,2,0,20,236,187,114,7077,2,0
13688,25,26,8,15,1141,1,3.898921671,15.2015902,903467,5484883,11.85960967,0,1,0.496877531,0.175701878,1,1,0,0,0,0,0,0,0,0,6
13772,25,33,8,15,1148,1,4.16818753,17.37378728,903467,1280666,0,0,0,0.496877531,0.374192094,1,1,0,0,0,0,0,0,0,0,0
13798,25,35,10,15,1150,0,3.955596341,15.64674241,903467,3167666,11.57248599,1,2,0.158890944,0.041996332,1,1,0,0,0,0,0,0,0,0,0
13829,25,38,5,15,1153,1,0.101608685,0.010324325,903467,140407,14.05553797,0,6,0.100664367,0.060984766,1,1,0,0,0,0,0,0,0,0,2
13837,25,39,1,15,1154,1,3.738481066,13.97624068,903467,1174737,0,0,0,0.094769535,0.159979038,1,1,0,0,0,0,0,0,0,0,0
13952,25,48,8,15,1163,1,2.570395016,6.606930538,903467,402383,0,0,0,0.496877531,0.133252443,1,1,0,0,0,0,0,0,0,0,0
13984,25,51,4,15,1166,1,3.716266741,13.81063849,903467,1932720,0,0,0,0.056583026,0.121743842,1,1,0,0,0,0,0,0,0,0,0
14053,25,57,1,15,1172,0,4.124395742,17.01064024,903467,2791682,11.05726646,1,0,0.094769535,0.305553551,1,1,0,0,0,0,0,0,0,0,0
14105,26,27,5,15,1176,0,0.847865447,0.718875816,5484883,1671898,11.73015557,1,4,0.012969141,0.046722081,1,1,0,0,0,0,0,0,0,0,0
14117,26,28,5,15,1177,1,0.815616823,0.665230803,5484883,1279132,11.44264248,0,3,0.012969141,0.168418544,1,1,0,0,0,0,0,0,0,0,0
14148,26,30,12,15,1179,1,0.647375774,0.419095393,5484883,1984954,12.14102199,0,3,0.191614405,0.391356833,1,1,0,0,0,0,0,0,0,0,0
14184,26,33,12,15,1182,0,0.469528448,0.220456964,5484883,1280666,11.84987616,1,4,0.191614405,0.000134835,1,1,0,0,0,0,0,0,0,0,0
14185,26,34,1,15,1183,1,0.987308316,0.974777711,5484883,1540301,10.41906188,0,2,0.026132032,0.002100293,1,1,0,0,0,0,0,0,0,0,0
14189,26,34,5,15,1183,0,0.987308316,0.974777711,5484883,1540301,10.41906188,1,2,0.012969141,0.006668403,1,1,0,0,0,0,0,0,0,0,0
14309,26,44,5,15,1193,0,1.324763205,1.754997549,5484883,5880912,12.23509247,1,6,0.012969141,0.044410972,1,1,0,0,0,0,0,0,0,0,0
14333,26,46,5,15,1195,0,1.119498746,1.253277442,5484883,2361482,11.82564643,1,3,0.012969141,0.044275427,1,1,0,0,0,0,0,0,0,0,0
14412,26,52,12,15,1201,1,0.79476817,0.631656444,5484883,1222544,11.11587486,0,4,0.191614405,0.348233459,1,1,0,0,0,0,0,0,0,0,0
14417,26,53,5,15,1202,1,1.873566744,3.510252346,5484883,3259945,12.36024333,0,7,0.012969141,0.070869624,1,1,0,0,0,0,0,0,0,0,5
14424,26,53,12,15,1202,1,1.873566744,3.510252346,5484883,3259945,12.36024333,0,7,0.191614405,0.107517805,1,1,0,0,0,0,0,0,0,0,0
14448,26,55,12,15,1204,1,1.194805682,1.427560617,5484883,1072748,12.01059898,0,3,0.191614405,0.171275665,1,1,0,0,0,0,0,0,0,0,0
14461,26,57,1,15,1206,0,0.669929174,0.448805098,5484883,2791682,12.49624661,1,4,0.026132032,0.305553551,1,1,0,0,0,0,0,0,0,0,0
14465,26,57,5,15,1206,0,0.669929174,0.448805098,5484883,2791682,12.49624661,1,4,0.012969141,0.026274917,1,1,0,0,0,0,0,0,0,0,0
14483,26,58,11,15,1207,0,0.787163259,0.619625996,5484883,2684639,12.44573107,1,5,7.62E-05,0.098748419,1,1,0,0,0,0,0,0,0,0,0
14502,26,60,6,15,1209,0,0.933836767,0.872051107,5484883,975476,11.31147002,1,1,0.007570762,0.017651157,1,1,0,0,0,0,0,0,0,0,0
14515,27,28,7,15,1210,1,0.688171634,0.473580198,1671898,1279132,9.623045872,0,4,0.19037784,0.034040458,1,1,0,0,0,0,0,0,0,0,0
14538,27,30,6,15,1212,1,0.451319833,0.203689591,1671898,1984954,10.10135432,0,2,0.023077586,0.011730763,1,1,0,0,0,0,0,0,0,0,0
14555,27,31,11,15,1213,1,0.822589465,0.676653428,1671898,1999994,12.02964568,0,4,0.032661731,0.080456576,1,1,0,0,0,0,0,0,0,0,0
14561,27,32,5,15,1214,0,0.166482499,0.027716422,1671898,9398855,13.05741517,1,5,0.045428181,0.014403358,1,1,0,0,0,0,0,0,0,0,0
14562,27,32,6,15,1214,1,0.166482499,0.027716422,1671898,9398855,13.05741517,0,5,0.023077586,0.012389433,1,1,0,0,0,0,0,0,0,0,0
14587,27,34,7,15,1216,1,0.238128622,0.056705241,1671898,1540301,8.114922974,0,1,0.19037784,0.187923832,1,1,0,0,0,0,0,0,0,0,0
14608,27,36,4,15,1218,1,0.710635277,0.505002497,1671898,987535,9.476236852,0,2,0.020749644,0.135554876,1,1,0,0,0,0,0,0,0,0,0
14620,27,37,4,15,1219,1,1.954609371,3.820497791,1671898,4162783,8.215006433,0,3,0.020749644,0.040615809,1,1,0,0,0,0,0,0,0,0,0
14627,27,37,11,15,1219,1,1.954609371,3.820497791,1671898,4162783,8.215006433,0,3,0.032661731,0.019217276,1,1,0,0,0,0,0,0,0,0,0
14641,27,39,1,15,1221,0,0.68855525,0.474108332,1671898,1174737,7.350516172,1,0,0.078853155,0.159979038,1,1,0,0,0,0,0,0,0,0,0
14676,27,41,12,15,1223,0,0.579796089,0.336163505,1671898,1672386,7.60339934,1,2,0.138745733,0.227115633,1,1,0,0,0,0,0,0,0,0,0
14684,27,42,8,15,1224,1,0.969117787,0.939189284,1671898,1265707,6.946975992,0,4,0.45716528,0.070940549,1,1,0,0,0,0,0,0,0,0,1
14705,27,44,5,15,1226,1,0.584987562,0.342210447,1671898,5880912,11.05819658,0,4,0.045428181,0.044410972,1,1,0,0,0,0,0,0,0,0,0
14736,27,46,12,15,1228,0,0.324189989,0.105099149,1671898,2361482,11.54904522,1,2,0.138745733,0.137689278,1,1,0,0,0,0,0,0,0,0,0
14756,27,48,8,15,1230,0,1.774139401,3.147570613,1671898,402383,2.197224577,1,1,0.45716528,0.133252443,1,1,0,0,0,0,0,0,0,0,0
14808,27,52,12,15,1234,0,0.108595447,0.011792971,1671898,1222544,2.63905733,1,0,0.138745733,0.348233459,1,1,0,0,0,0,0,0,0,0,0
14815,27,53,7,15,1235,0,1.86268489,3.469595001,1671898,3259945,8.294299609,1,3,0.19037784,0.069202139,1,1,2,16,0,108,76,27,4221,2,0
14828,27,54,8,15,1236,0,1.901695619,3.616446227,1671898,,8.195609567,1,0,0.45716528,0.051771032,1,1,0,0,0,0,0,0,0,0,0
14836,27,55,4,15,1237,0,1.353029893,1.830689891,1671898,1072748,7.138073034,1,1,0.020749644,0.01184939,1,1,2,6,0,64,36,0,2100,2,0
14837,27,55,5,15,1237,0,1.353029893,1.830689891,1671898,1072748,7.138073034,1,1,0.045428181,0.472899442,1,1,2,6,0,64,36,0,2100,2,0
14839,27,55,7,15,1237,0,1.353029893,1.830689891,1671898,1072748,7.138073034,1,1,0.19037784,0.015601396,1,1,2,6,0,64,21,9,1529,2,0
14848,27,56,4,15,1238,1,1.879074612,3.530921396,1671898,2050618,7.236339343,0,1,0.020749644,0.026904785,1,1,0,0,0,0,0,0,0,0,0
14863,27,57,7,15,1239,0,0.229718671,0.052770668,1671898,2791682,12.07547409,1,2,0.19037784,0.038390061,1,1,0,0,0,0,0,0,0,0,0
14868,27,57,12,15,1239,0,0.229718671,0.052770668,1671898,2791682,12.07547409,1,2,0.138745733,0.308670904,1,1,0,0,0,0,0,0,0,0,0
14881,27,59,1,15,1241,1,0.578399257,0.3345457,1671898,892635,4.406719247,0,0,0.078853155,0.153626209,1,1,0,0,0,0,0,0,0,0,0
14924,28,30,8,15,1244,1,0.955620524,0.913210587,1279132,1984954,6.803505258,0,3,0.252936005,0.297823072,1,1,0,0,0,0,0,0,0,0,0
14936,28,31,8,15,1245,0,0.136633045,0.018668589,1279132,1999994,3.555348061,1,0,0.252936005,0.147452746,1,1,0,0,0,0,0,0,0,0,0
14938,28,31,10,15,1245,0,0.136633045,0.018668589,1279132,1999994,3.555348061,1,0,0.000178198,0.066059474,1,1,0,0,0,0,0,0,0,0,0
14939,28,31,11,15,1245,0,0.136633045,0.018668589,1279132,1999994,3.555348061,1,0,0.153470205,0.080456576,1,1,0,0,0,0,0,0,0,0,0
14940,28,31,12,15,1245,0,0.136633045,0.018668589,1279132,1999994,3.555348061,1,0,0.254969556,0.222121378,1,1,0,0,0,0,0,0,0,0,0
14952,28,32,12,15,1246,1,0.854583862,0.730313576,1279132,9398855,10.47740065,0,5,0.254969556,0.195373283,1,1,0,0,0,0,0,0,0,0,0
14992,28,36,4,15,1250,1,0.511790481,0.261929496,1279132,987535,10.21873615,0,1,0.043433085,0.135554876,1,1,0,0,0,0,0,0,0,0,0
15065,28,42,5,15,1256,1,0.280951502,0.078933747,1279132,1265707,0,0,0,0.173476835,0.277984843,1,1,0,0,0,0,0,0,0,0,0
15085,28,44,1,15,1258,1,0.74331305,0.55251429,1279132,5880912,11.74883518,0,4,0.050651405,0.060075516,1,1,0,0,0,0,0,0,0,0,0
15119,28,46,11,15,1260,0,0.696292931,0.484823845,1279132,2361482,7.689371108,1,2,0.153470205,0.315727245,1,1,0,0,0,0,0,0,0,0,0
15132,28,47,12,15,1261,0,0.407814553,0.16631271,1279132,998979,9.043931534,1,3,0.254969556,0.2160573,1,1,0,0,0,0,0,0,0,0,0
15149,28,49,5,15,1263,1,0.271195818,0.073547172,1279132,565956,0,0,0,0.173476835,0.143175357,1,1,0,0,0,0,0,0,0,0,0
15156,28,49,12,15,1263,0,0.271195818,0.073547172,1279132,565956,0,1,0,0.254969556,0.110669804,1,1,0,0,0,0,0,0,0,0,0
15169,28,51,1,15,1265,0,1.005189452,1.010405835,1279132,1932720,6.721425701,1,0,0.050651405,0.19430921,1,1,0,0,0,0,0,0,0,0,0
15253,28,58,1,15,1272,0,0.181928964,0.033098148,1279132,2684639,10.60425562,1,2,0.050651405,0.105944733,1,1,0,0,0,0,0,0,0,0,0
15257,28,58,5,15,1272,0,0.181928964,0.033098148,1279132,2684639,10.60425562,1,2,0.173476835,0.158099337,1,1,0,0,0,0,0,0,0,0,0
15263,28,58,11,15,1272,0,0.181928964,0.033098148,1279132,2684639,10.60425562,1,2,0.153470205,0.098748419,1,1,0,0,0,0,0,0,0,0,0
15292,29,30,4,15,1275,0,1.138202691,1.295505366,1778129,1984954,12.05055854,1,3,0.047842156,0.007887177,1,1,0,0,0,0,0,0,0,0,0
15294,29,30,6,15,1275,1,1.138202691,1.295505366,1778129,1984954,12.05055854,0,3,0.180163814,0.011730763,1,1,0,0,0,0,0,0,0,0,0
15298,29,30,10,15,1275,1,1.138202691,1.295505366,1778129,1984954,12.05055854,0,3,0.082275653,0.068011803,1,1,0,0,0,0,0,0,0,0,0
15330,29,33,6,15,1278,1,1.413316154,1.997462552,1778129,1280666,10.65989118,0,2,0.180163814,0.00707345,1,1,0,0,0,0,0,0,0,0,0
15335,29,33,11,15,1278,1,1.413316154,1.997462552,1778129,1280666,10.65989118,0,2,0.038272995,0,1,0,0,0,0,0,0,0,0,0,0
15337,29,34,1,15,1279,0,1.522088842,2.316754443,1778129,1540301,10.86210954,1,4,0.052337256,0.002100293,1,1,0,0,0,0,0,0,0,0,0
15342,29,34,6,15,1279,0,1.522088842,2.316754443,1778129,1540301,10.86210954,1,4,0.180163814,0.022157346,1,1,0,0,0,0,0,0,0,0,0
15358,29,35,10,15,1280,1,1.286190167,1.654285147,1778129,3167666,12.60254746,0,5,0.082275653,0.041996332,1,1,0,0,0,0,0,0,0,0,0
15397,29,39,1,15,1284,0,0.985689767,0.971584318,1778129,1174737,9.655410735,1,4,0.052337256,0.159979038,1,1,0,0,0,0,0,0,0,0,0
15401,29,39,5,15,1284,0,0.985689767,0.971584318,1778129,1174737,9.655410735,1,4,0.057060944,0.03322525,1,1,0,0,0,0,0,0,0,0,0
15414,29,40,6,15,1285,0,1.097845158,1.20526399,1778129,820051,11.49389554,1,2,0.180163814,0.021370394,1,1,0,0,0,0,0,0,0,0,0
15418,29,40,10,15,1285,1,1.097845158,1.20526399,1778129,820051,11.49389554,0,2,0.082275653,0.163682704,1,1,0,0,0,0,0,0,0,0,0
15469,29,45,1,15,1290,0,0.256041756,0.065557381,1778129,4046571,13.70740405,1,4,0.052337256,0.034270858,1,1,0,0,0,0,0,0,0,0,0
15470,29,45,2,15,1290,0,0.256041756,0.065557381,1778129,4046571,13.70740405,1,4,0.024193942,0.017584312,1,1,0,0,0,0,0,0,0,0,0
15473,29,45,5,15,1290,0,0.256041756,0.065557381,1778129,4046571,13.70740405,1,4,0.057060944,0.028837312,1,1,0,0,0,0,0,0,0,0,0
15475,29,45,7,15,1290,0,0.256041756,0.065557381,1778129,4046571,13.70740405,1,4,0.034098684,0.025862092,1,1,0,0,0,0,0,0,0,0,0
15478,29,45,10,15,1290,0,0.256041756,0.065557381,1778129,4046571,13.70740405,1,4,0.082275653,0.043526003,1,1,0,0,0,0,0,0,0,0,0
15484,29,46,4,15,1291,0,1.908155678,3.64105809,1778129,2361482,11.71960625,1,5,0.047842156,0.014148972,1,1,0,0,0,0,0,0,0,0,0
15486,29,46,6,15,1291,1,1.908155678,3.64105809,1778129,2361482,11.71960625,0,5,0.180163814,0.009248493,1,1,0,0,0,0,0,0,0,0,0
15498,29,47,6,15,1292,0,2.023858409,4.096002858,1778129,998979,9.606495611,1,4,0.180163814,0.011901915,1,1,0,0,0,0,0,0,0,0,0
15506,29,48,2,15,1293,0,0.345350481,0.119266955,1778129,402383,12.8142745,1,4,0.024193942,0.046230379,1,1,0,0,0,0,0,0,0,0,0
15541,29,51,1,15,1296,1,1.068843326,1.142426056,1778129,1932720,11.73764378,0,3,0.052337256,0.19430921,1,1,0,0,0,0,0,0,0,0,0
15546,29,51,6,15,1296,1,1.068843326,1.142426056,1778129,1932720,11.73764378,0,3,0.180163814,0.010300133,1,1,0,0,0,0,0,0,0,0,0
15601,29,56,1,15,1301,1,0.386699372,0.149536404,1778129,2050618,12.66173645,0,4,0.052337256,0.042652634,1,1,0,0,0,0,0,0,0,0,0
15618,29,57,6,15,1302,0,1.369923743,1.876691061,1778129,2791682,12.50607353,1,2,0.180163814,0.016710184,1,1,0,0,0,0,0,0,0,0,0
15640,29,59,4,15,1304,0,1.074097934,1.153686371,1778129,892635,10.37617508,1,1,0.047842156,0.033515804,1,1,0,0,0,0,0,0,0,0,0
15654,29,60,6,15,1305,0,0.365782904,0.133797133,1778129,975476,11.77717257,1,3,0.180163814,0.017651157,1,1,0,0,0,0,0,0,0,0,0
15665,30,31,5,15,1306,0,1.06736326,1.139264329,1984954,1999994,11.54408493,1,3,0.051400541,0.145290327,1,1,1,0,0,50,23,14,2005,1,0
